자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
도봉구,쌍문1동,5597632958,4092162327,1505470631,801087328,913993613,776336729,732198661,868545996,790115729,715354902,236037153,519815795,1147446788,1245020982,1813220191,636092049,55407008,730845080,843669953,1468264203,1292822384,1073944222,11100510
강동구,천호3동,5578421165,3830899901,1747521264,770502549,826041522,731067168,700139268,803149394,1044223923,703297341,266610695,460757782,1066345034,1037623640,1937991506,809092508,13936177,584524212,1094682974,900058889,1180971244,1543448778,11250630
도봉구,쌍문4동,5557004483,4511620637,1045383846,1036961571,916312478,799671961,813280150,945394477,719196466,326187380,19335965,1161850128,1163121737,1583017549,1447467846,182211258,13414633,159658844,783412811,1668945007,1315072552,1616500636,11100540
서초구,반포1동,5347809438,4152493362,1195316076,722573466,863481032,765544268,984485396,816409200,776127183,419188893,509506685,298489563,932669174,883683087,1522914383,1200546546,15847797,715927549,1464779170,981990741,841937903,378737902,11220570
성북구,정릉4동,5296314141,3868249362,1428064779,739249486,817977131,657609290,736819294,916594161,891686814,536377965,201862904,470014120,1198528465,1174885341,1756536363,494486948,44688448,486049237,650569219,1126392272,1272492197,1530467421,11080650
중구,동화동,4820711447,4013170051,807541396,421703628,366114352,366449637,2372811759,486090675,551706021,255835375,624269228,107766215,2543739278,414908572,848735618,281292536,12660315,200439395,344628617,433000858,676628928,2954586171,11020730
성북구,장위1동,4796065687,3355106448,1440959239,612853546,676959105,637859739,654443111,772990947,834148686,606810553,430685465,335424923,900102645,699593659,1660964885,769294110,23944333,457972328,831900629,1234039267,1184249463,836737000,11080760
강서구,방화3동,4666850256,3426185343,1240664913,668190344,718730326,620698623,693368336,725197714,729629683,511035230,89588106,473625222,1314775706,947222210,1483209284,358429728,36206450,310057734,738153166,872477085,1025512396,1162715783,11160761
관악구,은천동,4344623775,2833451560,1511172215,474127248,606271138,544642566,551311078,657099530,905970711,605201504,204856835,198426818,802006334,783391348,1750211964,605730476,13529446,369125057,735555364,854954027,1028897711,1189749998,11210780
동작구,노량진2동,4323568880,3404887310,918681570,743801520,704936833,633469926,639463072,683215959,631869339,286812231,172430872,546763202,1256386855,642574958,1178716086,526696907,7592527,449413781,702257560,621123636,886792928,1134980133,11200520
도봉구,방학3동,4146851952,3412647956,734203996,765619812,747956923,616896974,613248669,668925578,561134052,173069944,4722239,845653885,1463035561,1158240296,639133857,36066114,15518707,100937817,501153329,789235908,817789614,1836357844,11100570
관악구,삼성동,3946644911,2914068832,1032576079,558149479,652388117,562655983,543213260,597661993,762164324,270411755,28851567,299251304,841795402,1349096640,1295152017,132497981,2777096,124505002,320386256,814896329,1000211460,1648866569,11210820
광진구,자양3동,3706132666,2764601385,941531281,603512480,618790860,532814531,463998500,545485014,568724537,372806744,68145411,291178830,875178923,772235428,1318165831,381228243,6915844,161661236,777899370,1258968317,727355936,501844448,11050660
양천구,신정3동,3525014125,2597593737,927420388,657056140,533988734,423540456,467119688,515888719,563281830,364138558,37016315,338220277,587935916,1013540325,1295316927,252984365,5453964,81973150,388559715,1491508548,894305853,604983101,11150660
성동구,송정동,3512175656,2744478311,767697345,562377079,585034411,455859108,554093207,587114506,472736929,294960416,122602751,322187794,1088138106,616372817,1067457386,295416802,8597877,260952890,464319538,517764048,682202287,1145227317,11040690
금천구,시흥2동,3440954992,2697573340,743381652,492390208,593935384,509577489,466698847,634971412,544968140,198413512,24947953,411887094,1122671189,848245467,912017826,121185463,8271591,146759030,430678898,957578132,952633551,865763762,11180580
성동구,옥수동,3431784653,2567653659,864130994,512432290,519060429,496538968,503231866,536390106,518379618,345751376,73206352,184225884,743615435,722799023,1258314667,449623292,9218520,236645740,715877438,1126977818,705501189,376406159,11040730
용산구,서빙고동,3414656316,2739853782,674802534,495194337,674688040,480293240,538265373,551412792,478472667,196329867,56617587,366598925,905849429,874310227,1034713819,176566329,21284794,155889667,492362970,665207387,722928967,832684449,11030690
종로구,부암동,3405334843,2368883168,1036451675,414013139,441716709,489826016,487860558,535466746,639994562,396457113,61252963,146363069,828001255,1018123611,1149183443,202410502,9245200,254665903,379688554,1024869995,728666286,753395299,11010550
종로구,평창동,3392181598,2378969730,1013211868,503248636,428705403,415247974,516795243,514972474,488867861,524344007,26261731,403659987,880763226,927475328,963730997,190290329,19732573,108636946,336029334,1021318580,717246145,918580532,11010560
동대문구,전농2동,3351623107,2677219821,674403286,519156969,730457147,439668480,473949639,513987586,507890989,166512297,29319282,377162648,1013681281,720753769,1106889387,103816740,11693522,139394124,251465955,697654758,746885958,1273537469,11060840
노원구,상계3?4동,3192887853,2335959665,856928188,389300154,445533013,404835600,525527237,570763661,516213846,340714342,116101130,465291527,546761071,759057453,971927080,333749592,14372128,203257850,389934092,558143118,1028307733,906226443,11110760
중랑구,면목4동,3074170549,2263116291,811054258,418716093,411169268,503993762,451088957,478148211,518480821,292573437,179782235,360559340,576222062,675483246,903661907,378461759,6274703,156125876,416243008,777053545,860560443,516434225,11070540
성동구,금호1가동,3023404505,2388624739,634779766,496315148,510946349,439254125,355253643,586855474,278308424,356471342,38822086,201695789,440892093,845982561,1246410983,249600993,2071530,89191380,417602504,1668282507,451415701,214014887,11040590
영등포구,신길7동,2851363836,2139291937,712071899,503721061,435926808,370542894,407234787,421866387,441239496,270832403,59415168,340294740,638148830,533822104,1016602514,263080480,9707165,171697293,537654094,750937192,681065923,589076964,11190690
용산구,보광동,2755856871,1752122566,1003734305,356097774,326268400,322369203,331769485,415617704,511359814,492374491,238421847,68121657,350999216,265525947,1159290816,673497388,16294808,318431093,599573959,521969838,484040100,395662958,11030700
중랑구,망우3동,2680686546,2018399838,662286708,298747748,395525688,600577597,314818535,408730270,392482870,269803838,118225169,207611000,619790806,438675411,878473703,417910457,4211194,109645457,370811313,546028443,838202946,729756381,11070680
성북구,길음1동,2539532528,1901005252,638527276,339609063,400584407,368741320,387207655,404862807,394329743,244197533,43617545,109816450,585006071,741507672,857778732,201806058,7013604,104946470,308760530,723255041,529563939,694295676,11080660
은평구,신사2동,2524098957,1900044695,624054262,362187216,406830029,376090582,357813987,397122881,382394686,241659576,54350269,153640604,474593788,517983056,1046435409,277095831,12723085,194203238,405735582,659645198,608219137,545428734,11120660
성북구,보문동,2325138731,1792680888,532457843,388776206,365388424,309966306,335767218,392782734,397687835,134770008,30307325,307616915,654454786,499592557,576471439,256695709,10199631,249262314,362646516,396779975,640612895,525252939,11080610
광진구,구의2동,2288389134,1741509501,546879633,397034487,265732933,389853917,279797045,409091119,297543962,249335671,81812666,195388085,416124231,480912607,883416240,230735305,2625145,138484485,390938498,513542530,513148260,426442858,11050610
도봉구,도봉2동,2171363740,1660741597,510622143,328484279,336822773,303000620,336227896,356206029,331854537,178767606,40996541,155328804,752368456,387970585,698390854,136308500,8650185,92075530,276791286,425498329,572510247,640204085,11100650
강서구,염창동,2090296990,1678781327,411515663,280398460,355020104,258343434,368602222,416417107,322529542,88986121,23955987,98745036,620039365,485264044,640319959,221972599,2245257,77033221,268948108,487478270,409844718,496046581,11160510
구로구,신도림동,1925774340,1562344643,363429697,248440160,334741011,305756223,301775901,371631348,229159764,134269933,85818870,131570010,572218925,292121572,558925165,285119798,5451511,105829239,207286150,277838490,415949184,685159176,11170510
노원구,하계1동,1858247263,1503103109,355144154,288732152,318981352,327917011,283901948,283570646,215825250,139318904,21432730,186408584,575261992,396989533,596670892,81483532,6635250,137377096,238687575,298927880,439657912,327481251,11110580
강서구,가양3동,1833884624,1499503357,334381267,379982427,260239153,249626007,249948250,359707520,253868085,80513182,0,352190642,529581201,575708804,353652683,22751294,12288456,84730439,298941851,374480099,346368816,609123562,11160660
강남구,도곡1동,1648811889,1287713593,361098296,191614053,253705796,223078494,302734503,316580747,240371793,120726503,44043892,454826148,322579584,301179826,355418654,170763785,7858763,176537716,310451870,408588509,350589368,337929997,11230660
동작구,사당3동,1626680312,1191938639,434741673,207106448,218929845,234847130,252669504,278385712,254956832,179784841,37629338,47548291,302872285,272478663,689009259,277142476,7191490,131144817,293642352,423788169,317286036,304697585,11200650
서초구,내곡동,1452233095,884779340,567453755,154048042,173831075,190555375,182646529,183698319,277352664,290101091,0,16564652,724590062,289115510,418975399,2987472,306540,39473587,154169954,230768897,304894872,461297725,11220680
노원구,상계10동,1411681278,1115619911,296061367,195997253,300158689,200515487,165699019,253249463,192975643,103085724,12785226,78453168,242515567,509478188,502034846,66414283,2637206,121271904,288142833,419035229,338068680,197682071,11110740
동대문구,청량리동,1334897949,975610676,359287273,183888751,221274571,180279698,173404642,216763014,199584559,159702714,104360918,89629618,326383593,154288135,399469916,260765769,10941743,183941629,260605595,254173608,250305580,231973306,11060800
양천구,신정7동,1193955729,887029170,306926559,149331455,354486370,135177785,107297922,140735638,202161307,104765252,0,54348549,286491860,422701700,407706475,22707145,183473,5664953,28064592,98238640,132579293,627390910,11150700
동작구,사당5동,1154085969,866482234,287603735,182274145,173803287,155932810,156886788,197585204,158215158,129388577,34217761,92188560,134209340,259553795,485374062,148542451,8015716,94675323,193806349,395366538,295114786,125452398,11200670
강북구,번3동,1066126133,775557354,290568779,135297911,132817874,120845722,215791265,170804582,163841505,126727274,58811495,61994600,224946477,166707358,361754128,191912075,6819651,66205505,116592998,347079733,295539922,155530191,11090620
서초구,반포본동,1053960176,829464637,224495539,188111639,176331010,142823546,181051961,141146481,168123309,56372230,36174,79798050,340502401,465630265,165611926,2381360,1192730,22238616,114963045,104777414,271181348,442954704,11220560
영등포구,신길4동,1009077846,702882542,306195304,122930737,136651092,158375408,141561498,143363807,154866772,151328532,32606241,51011600,168246488,199141147,395113059,162959311,971830,42100967,127399039,191545693,215428937,380997826,11190660
관악구,난향동,991587531,758260107,233327424,176516895,175220576,125751034,128592995,152178607,136593895,96733529,11235022,130518268,199248605,233850318,273168352,143566966,2474732,36695524,111948532,281667961,302380608,184336276,11210710
관악구,성현동,923626804,847872641,75754163,193057939,178211318,181508420,182149974,112944990,54924495,20829668,8729281,83373940,173773927,269994781,342369270,45385605,1483057,8542185,63128416,604530931,167499193,51426277,11210790
은평구,수색동,816237368,681641203,134596165,124446344,202022369,100643490,132680945,121848055,118418710,16177455,15933964,4597135,99826217,117514550,440089118,138276384,962785,13772284,73043328,98799025,356859630,161750593,11120680
강북구,번2동,809093648,572821799,236271849,77812420,123493665,122343606,128088984,121083124,127722853,108548996,0,66868615,230370776,119222579,335954449,56677229,41829,41678018,101555101,129335529,184422924,243389907,11090610
용산구,이촌2동,715612828,455436924,260175904,88649344,89711991,84327478,76524590,116223521,157706398,102469506,4117214,60873870,190267599,174071107,255775161,30507877,1319555,104487973,136464974,139815807,97406962,156255050,11030640
종로구,숭인1동,529628816,424344583,105284233,127356052,92997211,72593615,72107026,59290679,50029217,55255016,3634121,13596926,207605098,162117961,123945856,18728854,635852,12360545,42449447,160391126,137212707,109520158,11010700
송파구,송파2동,501726433,365851469,135874964,71855139,74455180,63598948,62993756,92948446,74178082,61696882,43148133,55967281,109014768,77241153,123542673,92812425,6446280,59776974,103582673,156800876,99315564,60039588,11240620
노원구,월계2동,500823684,446234228,54589456,107102408,92975016,92854728,85210162,68091914,37883589,16705867,3140810,25007389,235388521,74398998,130123151,32764815,25130307,154592031,41774312,101783770,106685662,66442881,11110520
강서구,등촌2동,325379356,298057247,27322109,41228334,42801470,120364013,61627220,32036210,16741734,10580375,0,25439701,50321442,175371186,74247027,0,0,538017,15455722,48359581,24119099,225017199,11160530
성동구,응봉동,269608860,243270282,26338578,53417009,65009420,36150435,50283510,38409908,18752718,7585860,0,11924650,53539721,76686578,113530159,13927752,311555,3136657,13217256,126382574,76288713,32673542,11040580
서대문구,북가좌1동,229246535,174108229,55138306,34762040,30793456,34249072,24647268,49656393,38917182,16221124,2026400,18623081,57911216,54966173,81216033,14503632,0,2006238,14455387,41663391,71908496,72053212,11130710
동대문구,이문2동,185773159,140611444,45161715,15346125,35808121,25328152,27336336,36792710,42974042,2187673,0,634012,21443376,5697495,127400632,30597644,570503,21013884,21799671,30488025,60277087,29455107,11060900
종로구,창신3동,85523490,47061050,38462440,11738961,4762206,3469741,16954026,10136116,22721378,15741062,0,2222427,24771688,25952358,32577017,0,0,10060302,9736529,30879605,29282657,5564397,11010690
관악구,청림동,17873383,12039944,5833439,700917,1673156,4714232,2272327,2679312,3843739,1989700,1390529,0,0,870494,1367918,14244442,0,0,1820123,2928024,6398694,6726542,11210540
강동구,상일1동,15982790283,12672718905,3310071378,2247579042,2340407176,2097370014,1958218420,4029144253,2199463907,1110607471,302761865,974207065,3393051142,4029827403,5441881316,1841061492,32206676,659462058,3909964161,4401620646,3134005925,2749569087,11250760
강동구,상일2동,15982790283,12672718905,3310071378,2247579042,2340407176,2097370014,1958218420,4029144253,2199463907,1110607471,302761865,974207065,3393051142,4029827403,5441881316,1841061492,32206676,659462058,3909964161,4401620646,3134005925,2749569087,11250770
