자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
노원구,상계6?7동,432880387.2916667,364232938.625,68647448.66666667,80235024.75,95136952.66666669,61729886.04166666,63736138.458333336,63394936.708333336,45776844.91666666,22870603.75,3050675.5,71705753.70833333,129900024.25,112429172.75,92818531.08333331,22976230.0,4098287.7083333335,33944960.125,66678677.208333336,96158718.20833331,101779280.75,127156476.75,11110770
강북구,삼양동,429624407.8,332917010.4,96707397.4,66897383.43333333,72425500.26666667,57310917.8,55837272.73333333,80445936.16666667,68688850.3,28018547.1,13582195.2,64480700.2,110252191.46666668,112278754.6,99315624.86666666,29714941.466666665,1495136.8666666667,22685809.4,51593026.46666667,83873857.73333333,106366059.0,155279583.86666667,11090690
마포구,서강동,428688082.6176471,284544661.5882353,144143421.02941176,45202170.294117644,56489824.10294118,56947670.5,56318248.85294118,69586747.83823529,87514521.22058824,56628899.808823526,32843170.94117647,19075051.26470588,73583742.30882353,68132945.8235294,146023083.3970588,89030088.88235295,7439251.176470588,127460928.29411764,108348314.91176473,71160918.33823529,60206070.51470588,20152683.397058822,11140760
강동구,성내2동,428147444.9375,338751045.65625,89396399.28125,60388190.75,57272445.734375,83689281.8125,71800637.25,65600490.109375,62187271.0,27209128.28125,7337642.640625,55028506.421875,122861188.015625,104391236.453125,102203910.328125,36324961.078125,472048.46875,24663483.21875,52138006.171875,69898568.28125,107965578.21875,157224943.671875,11250660
은평구,진관동,427807353.85714287,327724611.21428573,100082742.64285716,76569003.14285715,73295838.92857143,56200659.78571428,55476785.071428575,66182324.28571428,62774088.42857143,37308654.21428572,5605759.928571428,31058005.5,74307515.85714285,94117695.92857143,171824583.2857143,50893793.35714286,2922095.3571428573,33398542.35714286,67055779.92857143,188004761.2857143,84520862.07142857,36622752.0,11120710
동작구,상도2동,426016234.0212766,322037203.2765958,103979030.74468084,61016289.44680851,73754587.21276596,61021953.4680851,61345800.4680851,64898572.680851065,65500285.38297872,38478745.36170213,17011135.085106384,41264614.212765954,95053830.61702128,100498163.0,135167280.9787234,37021210.12765957,1506210.0638297873,36760786.06382979,69960449.70212767,93323469.38297872,89100555.87234043,122427206.9361702,11200540
성동구,마장동,424738343.6315789,319981445.2105263,104756898.42105263,59080281.18421053,64221495.2631579,60153299.7631579,61149275.63157895,75377093.36842105,64833970.39473684,39922928.026315786,13549080.97368421,30673688.71052632,84083508.26315789,69498967.0,164551440.31578946,62381658.368421055,498140.9210526316,25614572.736842107,69400277.89473684,67220727.0,79091607.73684211,86881211.0,11040540
중랑구,면목3?8동,422522981.3833333,327440280.65,95082700.73333332,70165666.875,71379155.15833333,57443621.75833333,58498118.275,69953718.58333333,62967117.00833333,32115583.725,14126170.425,61086096.68333333,104898056.0,101829040.68333334,107826664.65833332,32756952.933333334,2797792.208333333,36299016.016666666,60993809.4,73312485.2,97076245.55833334,143239867.31666666,11070720
동대문구,이문1동,422008862.0285714,320813541.14285713,101195320.88571428,64167789.71428572,65452088.6,58001555.6,67436373.25714286,65755733.97142857,56633071.71428572,44562249.17142857,19621411.62857143,38182950.2,104013252.51428571,75696569.42857143,137613371.08571428,46881307.17142857,8476810.0,138317978.65714285,63826205.14285714,65965536.54285714,91207922.71428572,39211408.11428572,11060890
은평구,불광2동,419781707.3214286,315604976.26785713,104176731.05357143,63962894.55357143,66044339.321428575,55086910.14285714,61893914.30357143,68616917.94642857,68183727.625,35993003.428571425,2231930.696428572,46055487.41071428,118573822.19642857,118042479.94642857,120604076.08928572,14273910.982142856,587924.6785714285,17532639.0,43678858.89285714,69551692.28571428,100030683.39285716,176850142.4107143,11120720
서대문구,충현동,413575949.60714287,377731861.39285713,35844088.21428572,73588809.60714285,77402696.39285715,71619348.67857143,78705157.96428572,76415848.75,24348591.32142857,11495496.892857144,7093332.821428572,29669079.85714286,179283139.0357143,33766579.821428575,124203932.32142857,39559885.75,1143392.5,33818090.46428572,77157716.53571428,78213273.28571428,71869612.89285715,34725355.89285714,11130730
관악구,신사동,411931797.3770492,309150666.5409836,102781130.83606558,62073913.57377049,64834022.55737705,59176502.21311475,57318782.36065574,65747445.836065575,65940694.2295082,36840436.60655738,20254295.24590164,47535214.09836066,89805808.13114753,96580072.72131148,116940642.1147541,40815765.06557377,1600134.6557377048,48722337.37704918,68947544.29508197,79029135.55737706,98401122.29508196,105601951.1147541,11210680
관악구,신사동,411931797.3770492,309150666.5409836,102781130.83606558,62073913.57377049,64834022.55737705,59176502.21311475,57318782.36065574,65747445.836065575,65940694.2295082,36840436.60655738,20254295.24590164,47535214.09836066,89805808.13114753,96580072.72131148,116940642.1147541,40815765.06557377,1600134.6557377048,48722337.37704918,68947544.29508197,79029135.55737706,98401122.29508196,105601951.1147541,11230510
강남구,역삼2동,411397020.9130435,331474936.8695652,79922084.04347827,64665951.58695652,66807498.95652174,63285571.80434783,62971212.41304348,73744702.10869566,50235919.08695652,29686164.95652174,5675134.326086956,62793507.36956522,117890075.10869566,100105659.39130434,104810300.9347826,20122343.78260869,1078698.8695652173,24011993.10869565,63359460.10869565,108003212.26086956,86940141.36956522,86866522.2826087,11230650
중랑구,신내1동,410947828.375,300062323.9375,110885504.4375,58771115.020833336,64514313.020833336,58545354.91666666,54535612.145833336,63695928.833333336,64165339.54166666,46720164.895833336,11581015.291666666,41672751.6875,92507616.58333331,90462034.95833331,134593989.04166666,40130420.8125,2622966.4375,24052052.541666668,56645580.6875,95016786.20833331,95827565.1875,113254602.08333331,11070690
관악구,인헌동,409136186.74,302570622.68,106565564.06,60349767.22,63908032.56,54518141.46,54861701.34,68932980.1,65502731.32,41062832.74,9444045.04,35483657.82,92428647.82,102727578.94,137902880.7,31149376.42,810266.34,35117526.44,65779537.52,78784978.26,92635033.24,124682399.8,11210620
구로구,고척1동,408243219.48717946,295588064.1025641,112655155.3846154,58489695.615384616,60032099.41025641,50012645.07692308,56651678.615384616,70401945.38461539,73514295.84615384,39140859.538461536,12297440.205128206,57286218.43589743,107711732.35897437,92952610.6153846,105651899.02564102,32343318.846153848,7570315.205128205,50308569.025641024,59299634.333333336,72529149.76923077,87888628.51282051,115606358.7948718,11170610
영등포구,신길6동,404470482.1403509,297104032.5614035,107366449.57894737,54554265.24561404,63214194.7368421,54382104.368421055,62163987.94736842,62789480.2631579,64599288.89473684,42767160.68421053,13907778.96491228,36755217.01754386,96457973.5263158,79442709.63157895,131031649.10526316,46875153.89473684,1456722.3859649124,29221333.807017542,72588340.10526316,102259760.8245614,88489184.50877193,82437795.70175439,11190680
성북구,길음2동,404057619.5757576,302525755.06060606,101531864.51515152,60269448.87878788,70987168.57575758,51243011.30303031,53960307.72727273,66065818.57575758,71484452.78787878,30047411.727272727,6267368.96969697,55116022.57575758,98942837.63636364,117872234.6060606,104831745.63636364,21027410.151515152,3644721.242424242,23383397.181818184,58705149.54545455,146718785.45454547,78806885.36363636,84053952.36363636,11080680
구로구,개봉1동,404003065.7272728,297240042.7575757,106763022.96969695,55043010.78787879,62475205.0,59593502.75757576,56008836.96969697,64119487.24242424,68269183.60606061,38493839.36363637,6694161.909090909,28950623.181818184,82954229.12121212,98898161.57575758,153922840.3030303,32583049.63636364,1872146.575757576,25591600.90909091,62509350.96969697,70144979.48484848,102355162.54545456,131198515.1818182,11170720
종로구,창신2동,402150957.5238096,287990917.47619045,114160040.04761904,42796530.0952381,63873588.333333336,56682121.23809524,62938212.42857143,61700465.38095238,65680842.38095238,48479197.66666666,17286976.666666668,32715235.38095238,65782573.66666666,68089835.47619048,160427062.47619048,57849273.85714286,1968503.9047619049,38403940.047619045,58499549.333333336,77175923.33333333,99404816.57142857,99275039.52380952,11010680
영등포구,신길1동,402080776.9830508,310237080.7288136,91843696.2542373,66599141.91525424,62498124.779661015,55775591.23728813,58358900.76271187,67005322.0338983,63101456.54237288,28742239.711864408,13023715.508474575,62355507.2881356,95510747.13559322,85294098.27118644,105505161.61016949,40391547.16949152,1148382.2711864407,31507554.508474577,62221291.16949152,77000257.03389831,104714795.18644068,103127605.94915254,11190630
강서구,방화1동,401184525.8111111,295933317.37777776,105251208.43333334,63941582.25555556,64072676.98888889,52218416.11111111,49618423.75555556,66082218.266666666,64052912.277777776,41198296.155555554,10000631.4,46770184.21111111,106421276.52222222,105766589.58888888,108090835.0,24135009.088888887,1026382.2,16709371.233333332,51936948.37777778,66407594.1,90415604.72222222,153342027.81111112,11160700
송파구,삼전동,400852146.9315069,304665960.56164384,96186186.36986302,58493281.8630137,68346142.43835616,53140950.38356164,59070772.98630137,65614812.89041096,61680862.02739726,34505324.34246575,12244979.205479452,42220975.71232877,73375760.93150684,93532754.75342466,127362623.39726028,52115052.93150685,1054323.6712328766,29886667.36986301,76159012.87671232,129853485.52054794,79739488.8630137,61421983.47945205,11240640
마포구,공덕동,400809687.5409836,332619679.9836066,68190007.55737706,70209244.21311475,67638116.90163934,56983664.09836066,65084728.90163934,72703925.86885247,47107098.63934426,21082908.918032788,8296012.163934426,35795862.62295082,109087859.1147541,71069940.1147541,121148017.63934426,55411995.885245904,725305.9672131147,22025093.62295082,55426287.98360656,63135786.52459016,93348411.75409836,98873461.3442623,11140770
노원구,공릉2동,399944269.2195122,309195644.63414633,90748624.58536585,64654885.63414634,63291816.34146342,55984928.65853658,56938669.048780486,68325344.95121951,58961723.682926826,31786900.902439024,17605134.85365854,37758836.24390244,104017919.41463415,77318719.3902439,122055466.51219513,41188192.80487805,5064130.682926829,60516361.31707317,56184472.41463415,89879012.34146342,91830630.97560976,69177833.2195122,11110560
구로구,개봉2동,398015329.2903226,297838725.67741936,100176603.61290322,64954475.67741936,63119798.48387097,54312097.64516129,53423308.09677419,62029045.77419355,65636605.48387097,34539998.12903226,5448448.161290322,43667656.29032258,89488992.16129032,100004116.80645162,130330726.25806452,29075389.612903222,931537.258064516,20197143.51612903,57121667.35483871,96780535.80645162,96176445.12903224,116193344.80645162,11170640
양천구,신정1동,397102241.2075472,307710417.7169811,89391823.49056605,63948060.13207547,63393651.62264151,51380494.30188679,60787982.47169811,68200229.18867925,60115014.0754717,29276809.41509434,7283344.679245283,41615391.679245286,98400312.81132077,95910642.11320756,120405445.71698111,33487104.20754717,1011907.8113207548,15354109.603773585,39845080.679245286,135062523.20754716,99885939.98113208,86687662.73584905,11150640
도봉구,쌍문2동,396241327.17142856,306205163.6571429,90036163.51428571,60596724.11428572,66638357.342857145,59242173.657142855,54958932.02857143,64768976.51428571,63296800.571428575,26739362.942857143,8113001.228571429,65818236.05714285,106658658.28571428,88234036.82857142,101477415.42857143,25939979.34285714,1030906.0,20351374.42857143,42837300.71428572,76000241.57142857,110348727.31428573,128590040.8,11100520
관악구,난곡동,391495051.254902,300645720.92156863,90849330.33333331,65099430.549019605,66533489.294117644,50347168.5882353,53815032.058823526,64850600.43137255,65162045.549019605,25687284.784313727,8642389.56862745,59990673.31372549,96016965.15686277,100488507.11764704,105005697.7254902,21350818.37254902,2830364.9411764704,27444374.50980392,56547099.4117647,71280001.49019608,96356142.03921568,128659153.78431372,11210810
마포구,망원2동,389660085.9142857,296107081.0,93553004.91428572,57469822.35714286,62524231.68571428,55510519.27142857,56040499.68571428,64562008.0,61730631.04285714,31822373.87142857,8082986.1,48424800.22857143,91698665.38571428,108269728.8,105093930.4,28089975.0,862187.1571428571,30829603.15714286,72398107.04285714,85473414.91428572,85209027.55714285,98382377.11428572,11140700
강동구,암사1동,389230492.015625,273805296.140625,115425195.875,52776557.234375,57808569.515625,51780300.546875,50755518.75,60684350.09375,67613566.5625,47811629.3125,9758879.609375,45138145.875,87308939.703125,95816227.953125,124433233.609375,26775065.265625,809329.234375,19333712.125,59140642.4375,68318466.953125,97124943.65625,136308865.4375,11250720
중랑구,면목5동,387306765.9166667,301179435.0833333,86127330.83333333,56875847.125,64854021.083333336,55434464.583333336,57938394.91666666,66076707.375,53613858.16666666,32513472.666666668,7450456.708333333,33307683.5,87253455.875,90845123.91666669,132790201.33333331,35659844.583333336,978657.125,22101766.45833333,71114425.41666667,69753851.625,101207446.91666669,101363388.58333331,11070550
송파구,거여1동,385175929.42105263,306810832.8947368,78365096.5263158,47139151.84210526,37643335.21052632,58605568.526315786,40283536.89473684,123139240.42105263,43055114.42105264,35309982.10526316,10560482.0,58889736.94736842,61018842.63157895,58082653.2631579,167584160.36842105,29040054.21052632,992417.6842105264,17941629.52631579,78802008.57894737,107011919.21052632,81671435.4736842,82419212.05263157,11240530
강동구,강일동,381669830.5294118,308068966.64705884,73600863.88235295,70746841.94117647,68459362.52941176,49933601.94117648,52443045.35294118,66486114.88235294,52041702.11764706,21559161.76470588,1739826.5294117648,49063045.35294118,85509641.11764705,101286660.64705884,118903847.94117647,25166808.94117647,1073732.4117647058,16794913.82352941,53178345.94117648,166103460.6470588,75856903.0,55138688.0,11250750
강남구,세곡동,380200031.34615386,283100677.5,97099353.84615384,50709947.0,60324369.73076923,50415838.961538464,54163094.26923077,67487427.53846154,55649556.115384616,41449797.73076923,9998227.0,37400852.192307696,106709114.26923075,74164908.96153846,110347181.57692309,41579747.34615385,708805.7692307692,28532988.19230769,80569322.73076923,88772294.73076923,65527881.23076923,59510725.57692308,11230760
성동구,성수1가1동,375476498.4509804,312880547.07843137,62595951.37254902,74894303.70588236,75565199.35294117,56130909.74509804,50827895.49019608,55462238.78431372,38091464.5882353,24504486.784313727,6234198.549019608,46317745.333333336,99694443.23529412,99887240.98039216,96815361.98039216,26527508.37254902,662471.5490196078,34534878.803921565,63041096.78431372,71379735.4509804,83002890.84313725,76410802.7254902,11040650
양천구,신정2동,375166132.83870965,288489178.32258064,86676954.51612903,58841094.87096774,69078301.41935484,46996838.548387095,56260128.80645161,57312814.67741936,53375533.12903226,33301421.387096774,6240770.435483871,36295822.62903226,81357973.37096775,101654082.08064516,116539253.9032258,33078230.41935484,1560723.2096774194,15514637.806451611,39400356.38709678,132774880.9516129,94417239.19354838,53966201.62903226,11150650
성북구,월곡1동,375059172.5882353,284024024.0588235,91035148.52941176,58932490.47058824,59215679.23529412,52469535.5,52503900.794117644,60902418.058823526,62306721.44117648,28728427.088235293,6270190.5,68319291.38235295,94695178.94117647,105810032.3235294,77235649.35294117,22728830.088235293,926410.0294117648,17369117.911764707,47325808.38235294,115671678.76470588,79262939.38235295,101149527.44117647,11080710
서대문구,홍은1동,373353139.10714287,312093343.35714287,61259795.75,61594291.0,63213463.46428572,50409845.42857143,82460649.03571428,54415094.42857143,36980848.42857143,24278947.32142857,4069970.5,77280148.0,134763202.35714287,81133519.39285715,70952117.32142857,5154181.535714285,251676.5,6145852.428571428,21907376.39285714,86204347.85714285,81498671.71428572,130862179.21428572,11130660
금천구,시흥5동,368933115.6451613,286309685.9677419,82623429.67741935,58971436.56451613,64479617.08064516,44781215.93548387,56181714.62903226,61895701.75806452,55959067.80645161,26664361.870967746,6731616.225806451,58027283.951612905,93138546.37096776,90133971.75806452,97742981.2903226,23158716.04838709,1066764.6290322582,16751039.758064516,35669977.08064516,67086815.88709678,105159721.0967742,133020874.87096776,11180610
서대문구,남가좌2동,365988262.1607143,287073642.53571427,78914619.625,59554751.571428575,61686797.35714286,51443209.98214286,57771674.53571428,56617209.08928572,53451544.25,25463075.375,12365894.107142856,45034178.76785714,94984232.76785716,90945007.14285716,93600556.26785716,29058393.10714286,4350177.285714285,32131780.25,50803651.196428575,114625042.32142857,79899432.96428572,67550431.91071428,11130700
동작구,신대방1동,365454562.875,273346045.1,92108517.775,60007344.925,58825443.55,48583449.575,47836996.575,58092810.475,56135543.425,35972974.35,9258387.525,50135063.825,89373906.65,81044976.275,99769339.5,35872889.1,2154757.05,47114588.475,61118300.775,57164329.45,87760753.475,100235389.5,11200690
관악구,조원동,364846719.84615386,269683495.21153843,95163224.6346154,53629696.75,58462139.807692304,51767407.557692304,47229261.557692304,58594989.538461536,59815596.807692304,35347627.82692308,14690897.846153846,48859548.442307696,73673510.46153846,71134590.07692307,119287152.67307691,37201020.34615385,1002337.7307692308,36449647.84615385,63669180.63461538,60427220.461538464,82252915.67307693,111118834.09615384,11210720
용산구,후암동,362429968.4893617,268593253.5744681,93836714.9148936,51209168.319148935,53370096.40425532,50478996.80851064,54409060.02127659,59125932.02127659,59556613.44680851,34280101.4680851,5068809.829787234,32537591.659574468,95956441.27659574,69151498.95744681,127750673.87234044,31964952.893617023,1605499.0212765958,31469410.489361703,66676157.787234046,62953178.65957447,77273547.0638298,70974297.78723404,11030510
노원구,상계5동,359653528.6779661,274809396.9830508,84844131.69491525,57197889.59322034,54823538.86440678,42830461.45762712,51573311.576271184,68384195.49152543,59801873.18644068,25042258.508474577,11324365.6779661,59854741.16949152,89555902.55932203,83272085.22033899,88864303.86440678,26782130.18644068,627384.2881355932,23143862.15254237,55136674.62711865,76741356.6779661,103651684.81355932,92349562.05084746,11110690
강서구,방화3동,358988481.2307692,263552718.69230768,95435762.53846154,51399257.23076923,55286948.15384615,47746047.92307692,53336025.84615385,55784439.538461536,56125360.23076923,39310402.307692304,6891392.769230769,36432709.38461538,101136592.76923075,72863246.92307693,114093021.84615384,27571517.53846154,2785111.5384615385,23850594.923076924,56781012.76923077,67113621.92307693,78885568.92307693,89439675.61538461,11160761
금천구,독산4동,358717000.22727275,251688238.3181818,107028761.9090909,54185223.29545455,54172376.40909091,44205830.04545455,43746431.18181818,55378377.38636363,65342524.88636363,41686237.02272727,27221266.65909091,25995360.5,52553988.20454545,64847847.63636363,128510936.54545456,59587600.68181818,1844907.3636363635,28990612.522727277,58577824.72727273,63265316.65909091,109708408.0909091,85893773.63636364,11180550
성북구,종암동,355309547.475,273157733.7,82151813.775,52149003.5375,59788394.5625,54352525.7625,50673275.4375,56194534.4,55104354.2,27047459.575,10425699.175,42614672.4125,89452730.5,76422795.0375,105435937.2375,30957713.1125,1773481.6625,22834948.0625,41571966.4125,81260590.8375,99435880.1,88944962.55,11080840
동대문구,휘경1동,354519784.0,256526810.43589744,97992973.56410256,46621471.23076923,65765349.461538464,46960698.84615385,45973983.743589744,51205307.15384615,59563149.743589744,38429823.82051282,18792000.82051282,41392175.05128205,68261787.97435898,56560914.307692304,119535046.33333331,49977859.51282051,3989821.846153846,85816872.15384616,64338020.43589743,50175686.56410257,68385379.07692307,43335121.692307696,11060720
성북구,정릉3동,353561436.09302324,263952737.1860465,89608698.90697674,53495946.65116279,55240340.8372093,44128403.39534884,51367872.1627907,59720174.13953488,59379092.23255814,30229606.67441861,9939170.395348838,42391166.46511628,85605108.74418604,86210071.25581396,100415537.6511628,29000381.58139535,2352279.046511628,33010554.48837209,44756491.97674418,60802614.51162791,84109234.6744186,117905080.30232558,11080640
강서구,염창동,348382831.6666667,279796887.8333333,68585943.83333333,46733076.66666666,59170017.333333336,43057239.0,61433703.66666666,69402851.16666667,53754923.66666666,14831020.166666666,3992664.5,16457506.0,103339894.16666669,80877340.66666667,106719993.16666669,36995433.16666666,374209.5,12838870.166666666,44824684.66666666,81246378.33333333,68307453.0,82674430.16666667,11160510
중랑구,묵2동,348337347.5641026,262356162.4871795,85981185.07692307,50420179.692307696,54605601.12820513,50012614.461538464,51187405.20512821,56130362.0,51581383.66666666,34399801.41025641,12223389.0,27529503.46153846,72995484.84615384,76223827.53846154,125923182.84615384,33441959.871794872,1673870.717948718,26395030.33333333,55904829.0,66206087.15384615,82782980.17948718,99240053.74358974,11070650
중랑구,면목7동,348158311.8208955,267839163.7761194,80319148.04477613,45067266.8358209,52515476.08955224,38515291.07462686,64505967.71641791,67235162.05970149,49058701.65671642,31260446.3880597,5082401.6567164175,36248903.76119403,90379927.62686568,90168469.8955224,106558391.1641791,19720217.71641791,598721.2985074627,15817096.552238803,46061928.13432836,48756484.82089552,100731829.07462686,128877173.04477613,11070570
서대문구,홍은2동,347977755.0555556,257559754.0277778,90418001.02777778,50913189.0,54982949.75,49557507.083333336,49422199.277777776,52683908.91666666,57501651.80555555,32916349.222222224,18427954.0,27329330.861111112,71212742.8888889,65543171.722222224,119195647.05555557,46268908.527777776,6961150.444444444,67272566.52777778,57560815.38888889,79414039.47222222,78466692.47222222,52319600.41666666,11130680
성북구,석관동,344929546.8876405,246630779.9213483,98298766.96629211,45517858.033707865,51742316.26966293,45134065.05617978,47707324.66292135,56529215.898876406,61859400.2247191,36439366.74157304,16471815.02247191,22072564.674157303,65056718.68539326,57359550.966292135,125803864.28089888,58165033.25842696,1251064.191011236,37963096.49438202,59740822.62921348,64806353.26966293,86828316.61797753,79271054.35955057,11080850
중랑구,중화2동,341308838.469697,235226993.27272728,106081845.1969697,43146567.37878788,45825451.10606061,42183156.06060606,51352735.25757576,52719083.46969697,61277252.24242424,44804592.95454545,10430043.924242424,35344239.89393939,79240350.92424242,76615535.5,102670265.13636364,37008403.09090909,956797.1666666666,21195750.78787879,49017614.31818182,57971198.696969695,75031258.42424242,128639933.6969697,11070620
구로구,오류2동,340702008.48571426,253558793.57142857,87143214.91428572,50175797.14285714,56009250.08571429,46671370.71428572,42137740.571428575,58564635.05714285,57953815.14285714,29189399.77142857,3458026.714285714,39055307.8,82513656.74285714,81657042.45714286,104618052.6,29399922.17142857,742972.7714285714,20580271.37142857,48364164.11428572,70491198.31428571,81213937.54285714,105038703.42857143,11170730
광진구,자양1동,338514066.74666667,249460046.6133333,89054020.13333334,49574186.54666667,50620153.89333333,49256538.42666667,45692668.85333333,54316498.89333333,54858857.6,34195162.53333333,7481183.44,41160737.4,78660657.26666667,84124178.81333333,103956366.57333334,23130943.25333333,1582214.5066666666,23593706.36,44737327.17333333,56953310.54666667,87985970.74666667,104081907.72,11050640
도봉구,방학1동,336012527.53125,249455762.5208333,86556765.01041667,45944016.625,54060312.82291666,43695606.395833336,50300975.71875,55454850.958333336,56208139.6875,30348625.322916668,19346532.23958333,42118657.34375,67802302.09375,74434327.33333333,95486381.875,36824326.645833336,1270531.7083333333,22801955.58333333,42550106.38541666,62820115.4375,81469800.92708333,113906501.53125,11100550
구로구,개봉3동,334624653.1666667,259792648.45,74832004.71666667,48035705.88333333,57163251.95,47793000.516666666,49113626.516666666,57687063.583333336,49495723.43333333,25336281.28333333,8277956.133333334,36031967.18333333,79990255.0,79500349.45,104503043.61666666,26321081.78333333,626818.3,14016321.383333333,40304914.5,82597937.28333333,85309657.43333334,97471853.45,11170650
마포구,성산2동,333771072.09302324,238842654.90697676,94928417.18604653,48480690.62790698,47767033.325581394,44707190.60465116,47243821.37209302,50643918.97674418,52499443.13953488,42428974.04651163,8567749.767441861,29007882.76744186,91329542.51162793,65423641.23255814,105859927.06976745,33582328.744186044,1899563.976744186,45156374.069767445,68673413.90697674,74022958.86046511,66074319.58139535,56639110.093023255,11140730
강서구,우장산동,333608998.8039216,244624990.50980392,88984008.29411764,44251256.49019608,51166330.09803922,46706591.23529412,47104812.549019605,55396000.1372549,52357959.25490196,36626049.03921568,7345745.882352941,26510166.25490196,67500714.15686275,79321880.35294117,115018528.39215688,37911963.76470588,2149393.137254902,21453377.29411765,41203891.09803922,123936476.39215688,82639535.41176471,41460157.21568628,11160740
송파구,장지동,331889156.0,261123932.82857144,70765223.17142858,51492137.71428572,57003038.37142857,43413149.02857143,47160371.0,62055236.71428572,47728455.48571429,23036767.68571429,5350614.771428571,44385494.6,87652496.02857143,77395334.48571429,95095280.77142856,22009935.34285714,1261629.4857142856,18006675.34285714,56470927.8,85934847.2,76264846.14285715,75409130.62857144,11240810
강북구,우이동,331596685.26,224227849.12,107368836.14,44112148.26,46618769.46,43967569.62,45507467.78,44021894.0,59747856.04,47620980.1,5875151.96,30728897.8,89243118.92,85748174.36,101570078.66,18431263.56,988982.8,17630775.04,37424486.78,59044878.34,84637905.0,113849218.98,11090740
양천구,신월5동,328037503.32258064,262868496.12903225,65169007.19354839,56793832.38709678,57858269.51612903,39392671.51612903,53196495.22580645,55627227.48387097,41162952.41935484,24006054.774193548,9206980.935483873,50741543.38709678,86618087.32258065,86871188.22580644,72373420.83870968,22226282.612903222,697583.5483870967,12180044.41935484,31997793.25806452,40738026.06451613,67707772.29032259,99917897.2903226,11150610
구로구,고척2동,326592534.4318182,236944015.625,89648518.80681819,48619631.23863637,48746990.10227273,45705382.98863637,41530126.07954545,52341885.21590909,52864084.52272727,36784434.28409091,3231770.477272727,46853450.47727273,79318179.81818181,88995266.81818181,92420900.8068182,15772966.034090908,827682.375,11026464.715909092,36807013.11363637,60168830.53409091,83460559.44318181,112297404.07954544,11170620
성북구,성북동,324259792.9318182,241674535.52272728,82585257.4090909,49029777.36363637,52382230.38636363,46276792.13636363,46033970.22727273,47951765.40909091,49724329.45454545,32860927.954545453,2351934.090909091,30379137.863636363,92751024.36363636,72405759.0,108851381.9090909,17520555.704545453,6540222.295454546,21764684.954545453,36025605.40909091,60317857.25,84360807.20454545,75504403.47727273,11080810
중랑구,중화1동,323714558.5945946,230086433.6756757,93628124.91891892,50203726.5945946,44240096.08108108,42689270.972972974,42908504.10810811,50044835.91891892,48105702.37837838,45522422.54054054,8568278.567567568,68039678.37837838,80317621.8918919,100517077.75675675,53024801.91891892,13247100.08108108,953937.5135135136,11389723.18918919,32740455.40540541,49605420.08108108,74753397.0,148858350.4864865,11070610
관악구,신원동,323638993.19148934,233587797.19148937,90051196.0,48153049.74468085,41405734.4680851,47186467.06382979,43835830.5319149,53006715.38297872,53261136.14893617,36790059.85106383,17745065.63829787,35125831.27659574,71084050.74468085,74815693.53191489,99295754.4893617,25572597.510638297,978242.1489361704,26591626.702127658,42593257.70212766,42717330.319148935,72789913.80851063,129047416.25531916,11210650
중구,동화동,321380763.1333333,267544670.06666663,53836093.06666667,28113575.2,24407623.466666665,24429975.8,158187450.6,32406045.0,36780401.4,17055691.666666668,41617948.53333333,7184414.333333333,169582618.53333333,27660571.466666665,56582374.53333333,18752835.73333333,844021.0,13362626.333333334,22975241.133333333,28866723.866666667,45108595.2,196972411.4,11020730
도봉구,창2동,321170574.35,234907638.45,86262935.9,48050966.875,51282979.675,40933181.65,43688021.95,50952488.3,52521526.4,33741409.5,4894064.4,43781343.35,81586643.925,87549249.7,89763823.425,13595449.55,826951.5,12464568.5,31143818.875,66911594.425,92639437.5,111390302.9,11100600
송파구,풍납1동,318929976.0,242395825.2692308,76534150.73076923,52028453.76923077,52722343.807692304,38966290.5,45476716.0,53202021.192307696,48617323.42307692,27916827.307692308,5720848.846153846,39528954.23076923,80631050.76923077,84277921.15384616,88778142.84615384,19993058.153846152,543255.2692307692,10726626.115384616,25113126.230769232,45610087.38461538,80089861.88461539,146584443.42307693,11240510
양천구,신월1동,318812406.6835443,225807896.43037972,93004510.25316456,41286574.55696203,49524023.27848101,42677905.59493671,43134007.784810126,49185385.215189874,56844518.17721519,36159992.07594936,11400395.670886075,29982456.41772152,71608709.81012659,82396665.15189873,97616784.12658228,25807395.506329115,229976.2911392405,11740345.151898734,38037855.3164557,64360233.73417722,80253057.32911393,114869348.56962024,11150570
은평구,대조동,316917707.0458716,228371651.0,88546056.04587156,43481394.81651376,50066325.20183487,42935180.67889908,41695458.440366976,50193291.86238532,52586110.99082569,35959945.05504587,13692345.467889909,25096649.24770642,76254778.25688073,79033742.34862386,92686590.13761468,30153601.587155964,1019475.8990825688,24637920.18348624,44048000.48623853,55743587.35779817,76779435.04587156,101108432.19266056,11120580
