"동별","산업대분류별","구분별","항목","단위","2023 년",
"보광동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","29",
"보광동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","21",
"보광동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","111",
"청파동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2394",
"청파동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","894",
"청파동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","4945",
"청파동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","5620",
"청파동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청파동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청파동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","335",
"청파동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"청파동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"청파동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","71",
"청파동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","570",
"청파동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","172",
"청파동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","463",
"청파동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","95",
"청파동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","11",
"청파동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","152",
"청파동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","108",
"청파동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","48",
"청파동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"청파동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","70",
"청파동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","48",
"청파동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","57",
"청파동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","188",
"원효로1동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2319",
"원효로1동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","711",
"원효로1동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","6060",
"원효로1동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","3931",
"원효로1동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"원효로1동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"원효로1동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","89",
"원효로1동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"원효로1동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"원효로1동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","65",
"원효로1동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","967",
"원효로1동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","144",
"원효로1동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","298",
"원효로1동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","85",
"원효로1동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","36",
"원효로1동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","173",
"원효로1동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","129",
"원효로1동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","29",
"원효로1동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"원효로1동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"원효로1동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","45",
"원효로1동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","47",
"원효로1동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","130",
"한강로동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","6062",
"한강로동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","1873",
"한강로동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","31156",
"한강로동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","26911",
"한강로동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"한강로동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"한강로동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","166",
"한강로동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"한강로동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"한강로동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","103",
"한강로동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2684",
"한강로동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","126",
"한강로동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1007",
"한강로동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","291",
"한강로동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","89",
"한강로동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","361",
"한강로동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","450",
"한강로동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","126",
"한강로동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","12",
"한강로동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","118",
"한강로동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","104",
"한강로동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","93",
"한강로동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","326",
"한남동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","3446",
"한남동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","1421",
"한남동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","10598",
"한남동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","10686",
"한남동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"한남동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"한남동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","106",
"한남동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","5",
"한남동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
